Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	Library
45-49	36.826371937312715	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
50-54	36.81339361006181	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
55-59	36.810728585441254	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
60-64	36.81112193685982	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
65-69	36.80135763314727	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
70-74	36.80033084335024	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
75-79	36.7995127310367	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
80-84	36.795366006663876	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
85-89	36.790449634911354	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
90-94	36.784883061450394	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
95-99	36.779386995807805	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
100-104	36.769603834542565	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
105-109	36.76727893736574	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
110-114	36.75926141939312	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
115-119	36.74292736989278	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
120-124	36.73832344329712	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
125-129	36.731489457061166	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
130-134	36.70750387794721	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
135-139	36.71035045655915	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
140-144	36.68876036015349	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
145-149	36.68353844267083	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
150-151	36.845616892518166	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R1_rmphix_fastqc
1	36.753624773695805	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
2	36.80071182109672	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
3	36.814992889974306	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
4	36.85365111539226	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
5	36.842115163813354	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
6	36.8511028911128	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
7	36.84627209186555	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
8	36.84446418831485	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
9	36.85393730229775	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
10-14	36.845862366868396	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
15-19	36.846430588513684	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
20-24	36.84274289983384	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
25-29	36.82594657100315	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
30-34	36.81808878342289	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
35-39	36.808312412519896	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
40-44	36.79924592801276	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
45-49	36.78830178654743	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
50-54	36.767384035296345	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
55-59	36.768218577604785	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
60-64	36.765091264779166	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
65-69	36.744164642579904	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
70-74	36.7395852159112	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
75-79	36.7353577310745	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
80-84	36.739747649575655	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
85-89	36.739008429788115	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
90-94	36.72788895034664	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
95-99	36.718531905880944	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
100-104	36.7148182132248	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
105-109	36.70287162825126	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
110-114	36.6876402112904	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
115-119	36.6821699651936	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
120-124	36.6700636766654	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
125-129	36.66069035742315	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
130-134	36.63505150074176	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
135-139	36.63277740467345	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
140-144	36.615578677089886	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
145-149	36.595770170284716	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
150-151	36.793554610666135	37.0	37.0	37.0	37.0	37.0	WUB_VD18_R2_rmphix_fastqc
1	36.66331423826966	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
2	36.74108779053474	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
3	36.80278108191935	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
4	36.833164321133246	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
5	36.85180930040165	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
6	36.858808439314274	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
7	36.86091958389052	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
8	36.85937349986406	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
9	36.86042024892274	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
10-14	36.864782244192895	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
15-19	36.86123796788165	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
20-24	36.85549193691421	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
25-29	36.84710879221355	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
30-34	36.84223183439128	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
35-39	36.83556317776235	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
40-44	36.829640398068214	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
45-49	36.81996726731424	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
50-54	36.80773935594521	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
55-59	36.80447840737587	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
60-64	36.80566278036411	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
65-69	36.79554175004542	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
70-74	36.79524805599808	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
75-79	36.793428287832526	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
80-84	36.788695525186554	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
85-89	36.78460049290154	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
90-94	36.778427332981295	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
95-99	36.774188144636	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
100-104	36.765042626243655	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
105-109	36.76145281464	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
110-114	36.75272488168798	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
115-119	36.73917610013858	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
120-124	36.73504544356196	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
125-129	36.72812610109989	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
130-134	36.70479811379279	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
135-139	36.70656790108708	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
140-144	36.68885052731181	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
145-149	36.682618599590604	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
150-151	36.844760758581245	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R1_rmphix_fastqc
1	36.697901596765256	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
2	36.818671194728076	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
3	36.83477037321064	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
4	36.86156599760666	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
5	36.85212237550049	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
6	36.85669213539201	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
7	36.85131609683061	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
8	36.85299856704772	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
9	36.8573020598203	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
10-14	36.85161026928198	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
15-19	36.851574916545715	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
20-24	36.84821684028489	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
25-29	36.83300654982717	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
30-34	36.82567329465668	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
35-39	36.81720312898634	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
40-44	36.80763035872858	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
45-49	36.79840603126055	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
50-54	36.77831463499386	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
55-59	36.779118838631206	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
60-64	36.774967617333566	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
65-69	36.757004959079964	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
70-74	36.75119013608189	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
75-79	36.747222973453184	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
80-84	36.750521878806516	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
85-89	36.74768444358534	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
90-94	36.73804965124493	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
95-99	36.729709946437914	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
100-104	36.72605886733981	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
105-109	36.71412427633396	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
110-114	36.69881850286233	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
115-119	36.69360163805648	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
120-124	36.679782874121884	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
125-129	36.670966789121685	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
130-134	36.64776754573395	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
135-139	36.64343850971947	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
140-144	36.62658805509542	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
145-149	36.604597236541295	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
150-151	36.797792614704605	37.0	37.0	37.0	37.0	37.0	WUB_VD19_R2_rmphix_fastqc
1	36.67548364559923	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
2	36.76504848295168	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
3	36.82870245959521	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
4	36.85148120751549	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
5	36.870608701365676	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
6	36.87601987723256	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
7	36.87972830883978	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
8	36.87617204776841	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
9	36.87787395323779	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
10-14	36.88630573870599	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
15-19	36.88609959201591	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
20-24	36.88027989732508	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
25-29	36.87215347345674	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
30-34	36.86811429286398	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
35-39	36.86209984505097	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
40-44	36.85546274923648	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
45-49	36.84608840115564	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
50-54	36.83362811695598	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
55-59	36.830995686556875	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
60-64	36.831733410288976	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
65-69	36.82191585361996	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
70-74	36.82051355757478	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
75-79	36.820683942822136	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
80-84	36.81690476171527	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
85-89	36.81183303791585	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
90-94	36.80573778167796	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
95-99	36.8020992868013	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
100-104	36.790251036686655	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
105-109	36.79024201879289	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
110-114	36.784073227225505	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
115-119	36.76280141370748	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
120-124	36.75898624517131	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
125-129	36.75493643945764	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
130-134	36.731220126294275	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
135-139	36.73422163596979	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
140-144	36.70933332555545	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
145-149	36.70832895648978	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
150-151	36.85679227645652	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R1_rmphix_fastqc
1	36.74157864174341	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
2	36.85347599058947	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
3	36.86323147099175	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
4	36.887126998264925	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
5	36.87199298491733	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
6	36.87884771884868	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
7	36.875692749025035	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
8	36.87371103709952	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
9	36.879942340158465	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
10-14	36.87305486544668	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
15-19	36.872007034654445	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
20-24	36.86821349379391	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
25-29	36.850340201103464	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
30-34	36.84560156727962	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
35-39	36.83569943837749	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
40-44	36.827624865728026	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
45-49	36.81913281317851	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
50-54	36.80050870149929	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
55-59	36.8010320301578	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
60-64	36.797177060145984	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
65-69	36.77611084982203	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
70-74	36.772597149179624	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
75-79	36.76635716032637	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
80-84	36.774009788244186	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
85-89	36.775191488150156	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
90-94	36.763277220762156	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
95-99	36.75303453413876	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
100-104	36.75137210090232	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
105-109	36.74103805938751	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
110-114	36.72581021361314	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
115-119	36.71856821996265	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
120-124	36.70830240302398	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
125-129	36.69944394194282	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
130-134	36.67477571375115	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
135-139	36.67389028605271	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
140-144	36.65512143453249	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
145-149	36.640818162733524	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
150-151	36.814723688809835	37.0	37.0	37.0	37.0	37.0	WUB_VD20_R2_rmphix_fastqc
1	36.649950621841654	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
2	36.73697324311994	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
3	36.80570323444847	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
4	36.83646264903188	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
5	36.854824556255814	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
6	36.863100027695666	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
7	36.86459181357539	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
8	36.86279830192179	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
9	36.864950012902796	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
10-14	36.868805060762035	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
15-19	36.86557238042354	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
20-24	36.859460402436184	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
25-29	36.85104907437483	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
30-34	36.845846648313646	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
35-39	36.83904339135197	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
40-44	36.83325190268623	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
45-49	36.8240697296723	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
50-54	36.8113500498787	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
55-59	36.80817092555749	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
60-64	36.80851677299013	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
65-69	36.79784704110469	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
70-74	36.79682636122487	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
75-79	36.79554628165705	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
80-84	36.79060579485522	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
85-89	36.78608549654884	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
90-94	36.77965819453949	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
95-99	36.77483858024322	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
100-104	36.76414466700705	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
105-109	36.76206770383415	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
110-114	36.75343555637234	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
115-119	36.738324043722	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
120-124	36.733237239024525	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
125-129	36.726391179727806	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
130-134	36.701366535181236	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
135-139	36.70427170076438	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
140-144	36.683334934763096	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
145-149	36.677628001946175	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
150-151	36.84334541478483	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R1_rmphix_fastqc
1	36.670924869139114	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
2	36.76470739763921	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
3	36.78156372449868	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
4	36.824355054489736	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
5	36.81054014477045	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
6	36.82129237402778	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
7	36.815083788919694	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
8	36.81390843785005	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
9	36.824500087111026	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
10-14	36.81586385559964	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
15-19	36.8163443609442	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
20-24	36.811417275846864	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
25-29	36.79352732291121	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
30-34	36.78353743327775	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
35-39	36.77328826830136	37.0	37.0	37.0	37.0	37.0	WUB_VD21_R2_rmphix_fastqc
